sample_id,robustness,predicted_label,actual_label,correct_prediction
TwoLeadECG_1_4,0.7099326202423135,1,1,True
TwoLeadECG_1_53,0.7127139175536024,1,1,True
TwoLeadECG_1_500,0.7126217519116954,1,1,True
TwoLeadECG_1_501,0.7099368201612306,1,1,True
TwoLeadECG_1_502,0.7075785139697736,1,1,True
TwoLeadECG_1_503,0.7082747690479794,1,1,True
TwoLeadECG_1_504,0.7025111417721179,1,1,True
TwoLeadECG_1_505,0.7096325454291306,1,1,True
TwoLeadECG_1_506,0.7085074773056383,1,1,True
TwoLeadECG_1_507,0.7096664914294399,1,1,True
TwoLeadECG_1_508,0.7092599977391341,1,1,True
TwoLeadECG_1_509,0.7086512712057546,1,1,True
TwoLeadECG_1_50,0.7107409142604437,1,2,False
TwoLeadECG_1_510,0.709596494576398,1,1,True
TwoLeadECG_1_511,0.7086746599284655,1,1,True
TwoLeadECG_1_512,0.7081209689260073,1,1,True
TwoLeadECG_1_513,0.7083155246094586,1,1,True
TwoLeadECG_1_514,0.7079810006053746,1,1,True
TwoLeadECG_1_515,0.7095348814638174,1,1,True
TwoLeadECG_1_516,0.7082666043298429,1,2,False
TwoLeadECG_1_517,0.710373552131194,1,1,True
TwoLeadECG_1_518,0.708427473009299,1,1,True
TwoLeadECG_1_519,0.7080173304471942,1,2,False
TwoLeadECG_1_51,0.7074508509168534,1,1,True
TwoLeadECG_1_520,0.7095990062913083,1,1,True
TwoLeadECG_1_521,0.7095380362743988,1,1,True
TwoLeadECG_1_522,0.7110017305237826,1,1,True
TwoLeadECG_1_523,0.7125486191972116,1,2,False
TwoLeadECG_1_524,0.7093485811002604,1,1,True
TwoLeadECG_1_525,0.7090951410813878,1,2,False
TwoLeadECG_1_526,0.7061831939120544,1,2,False
TwoLeadECG_1_527,0.7110414404253538,1,1,True
TwoLeadECG_1_528,0.7088522799534407,1,1,True
TwoLeadECG_1_529,0.7084747405422962,1,1,True
TwoLeadECG_1_52,0.7077930432628428,1,1,True
TwoLeadECG_1_530,0.7094066180875145,1,1,True
TwoLeadECG_1_531,0.7090057353286845,1,1,True
TwoLeadECG_1_532,0.7088705291576538,1,2,False
TwoLeadECG_1_533,0.7093431781792685,1,1,True
TwoLeadECG_1_534,0.7104831379201347,1,1,True
TwoLeadECG_1_535,0.707111211462983,1,1,True
TwoLeadECG_1_536,0.7117819289833497,1,2,False
TwoLeadECG_1_537,0.7092542726211997,1,1,True
TwoLeadECG_1_538,0.7087145113279361,1,2,False
TwoLeadECG_1_539,0.7085826863389759,1,1,True
TwoLeadECG_1_57,0.7081113188365153,1,1,True
TwoLeadECG_1_540,0.7071699443015219,1,1,True
TwoLeadECG_1_541,0.7073747284466354,1,1,True
TwoLeadECG_1_542,0.7087959718620427,1,1,True
TwoLeadECG_1_543,0.7099485706677238,1,1,True
TwoLeadECG_1_544,0.7096206240322311,1,1,True
TwoLeadECG_1_545,0.7105221787775313,1,1,True
TwoLeadECG_1_546,0.7092783681431987,1,1,True
TwoLeadECG_1_547,0.7083550228173614,1,1,True
TwoLeadECG_1_548,0.7084851055914893,1,1,True
TwoLeadECG_1_549,0.7110610852510336,1,1,True
TwoLeadECG_1_54,0.707254802339872,1,1,True
TwoLeadECG_1_550,0.7119067070325729,1,1,True
TwoLeadECG_1_551,0.7138299404866708,1,2,False
TwoLeadECG_1_552,0.7051249148291054,1,2,False
TwoLeadECG_1_553,0.7080132288563952,1,1,True
TwoLeadECG_1_554,0.7111284485669245,1,1,True
TwoLeadECG_1_555,0.7062165405115548,1,1,True
TwoLeadECG_1_556,0.7088970875880973,1,1,True
TwoLeadECG_1_557,0.707341996543607,1,2,False
TwoLeadECG_1_558,0.7081159485405009,1,1,True
TwoLeadECG_1_559,0.7077057663757236,1,2,False
TwoLeadECG_1_55,0.7107057882930394,1,1,True
TwoLeadECG_1_560,0.7114053196604759,1,1,True
TwoLeadECG_1_561,0.7073767713578654,1,1,True
TwoLeadECG_1_562,0.7099930276733631,1,1,True
TwoLeadECG_1_563,0.7071141328305213,1,1,True
TwoLeadECG_1_564,0.7117650806049922,1,1,True
TwoLeadECG_1_565,0.7089243638303857,1,1,True
TwoLeadECG_1_566,0.7092371160332687,1,1,True
TwoLeadECG_1_567,0.7100812820150315,1,2,False
TwoLeadECG_1_568,0.7085539082902972,1,1,True
TwoLeadECG_1_569,0.7091690514418401,1,1,True
TwoLeadECG_1_56,0.7086434938895109,1,1,True
TwoLeadECG_1_570,0.7104550725594754,1,1,True
TwoLeadECG_1_571,0.7109067814404972,1,1,True
TwoLeadECG_1_572,0.7081001235204087,1,1,True
TwoLeadECG_1_573,0.7086866933694702,1,1,True
TwoLeadECG_1_574,0.7101023114167038,1,1,True
TwoLeadECG_1_575,0.7084593303580493,1,1,True
TwoLeadECG_1_576,0.7112822958253173,1,1,True
TwoLeadECG_1_577,0.7064708506905479,1,2,False
TwoLeadECG_1_578,0.7059521355924047,1,2,False
TwoLeadECG_1_579,0.7085350548376625,1,1,True
TwoLeadECG_1_580,0.7057174285754007,1,2,False
TwoLeadECG_1_581,0.7072000683734205,1,2,False
TwoLeadECG_1_582,0.7101492038443189,1,1,True
TwoLeadECG_1_583,0.7094096780736983,1,1,True
TwoLeadECG_1_584,0.7120276466126096,1,2,False
TwoLeadECG_1_585,0.7093401261469345,1,1,True
TwoLeadECG_1_586,0.7085687194536652,1,1,True
TwoLeadECG_1_587,0.7098644234089915,1,1,True
TwoLeadECG_1_588,0.7083048585507306,1,1,True
TwoLeadECG_1_589,0.7101615727048626,1,1,True
TwoLeadECG_1_58,0.7100430066443914,1,1,True
TwoLeadECG_1_590,0.7077542914751092,1,1,True
TwoLeadECG_1_591,0.7080154321575098,1,1,True
TwoLeadECG_1_592,0.7097553681826871,1,1,True
TwoLeadECG_1_593,0.7084550582821402,1,1,True
TwoLeadECG_1_594,0.7084552335455252,1,2,False
TwoLeadECG_1_595,0.7100473916333616,1,1,True
TwoLeadECG_1_596,0.7106676197503657,1,1,True
TwoLeadECG_1_597,0.7094408678828534,1,1,True
TwoLeadECG_1_598,0.7076597342674062,1,2,False
TwoLeadECG_1_599,0.7037152079496741,1,2,False
TwoLeadECG_1_59,0.7090107066115228,1,1,True
TwoLeadECG_1_5,0.7050851848282962,1,2,False
TwoLeadECG_1_63,0.7093144332726443,1,2,False
TwoLeadECG_1_600,0.7089072553320312,1,2,False
TwoLeadECG_1_601,0.7116576767958539,1,1,True
TwoLeadECG_1_602,0.7095205079260147,1,2,False
TwoLeadECG_1_603,0.707058810684124,1,2,False
TwoLeadECG_1_604,0.7083668414958195,1,1,True
TwoLeadECG_1_605,0.7110519253171281,1,2,False
TwoLeadECG_1_606,0.708545050725429,1,2,False
TwoLeadECG_1_607,0.7049867104847075,1,1,True
TwoLeadECG_1_608,0.7068411249854469,1,1,True
TwoLeadECG_1_609,0.7114541172311133,1,1,True
TwoLeadECG_1_60,0.7112596115553258,1,2,False
TwoLeadECG_1_610,0.7105298917062802,1,2,False
TwoLeadECG_1_611,0.7088067740835194,1,1,True
TwoLeadECG_1_612,0.7096519646074266,1,1,True
TwoLeadECG_1_613,0.7128307719834799,1,2,False
TwoLeadECG_1_614,0.7106305928802032,1,1,True
TwoLeadECG_1_615,0.7107575761430229,1,1,True
TwoLeadECG_1_616,0.7088205044162289,1,1,True
TwoLeadECG_1_617,0.7085339270122284,1,1,True
TwoLeadECG_1_618,0.7127614717896095,1,2,False
TwoLeadECG_1_619,0.7089325341472746,1,1,True
TwoLeadECG_1_61,0.706412767894999,1,1,True
TwoLeadECG_1_620,0.7094182619756858,1,1,True
TwoLeadECG_1_621,0.7125864282801531,1,1,True
TwoLeadECG_1_622,0.7136051912566984,1,1,True
TwoLeadECG_1_623,0.7124606160265154,1,1,True
TwoLeadECG_1_624,0.7079843042510904,1,2,False
TwoLeadECG_1_625,0.7088421612278675,1,1,True
TwoLeadECG_1_626,0.7071044063995029,1,1,True
TwoLeadECG_1_627,0.7128165685889172,1,2,False
TwoLeadECG_1_628,0.709720023709308,1,1,True
TwoLeadECG_1_629,0.7095801725056246,1,1,True
TwoLeadECG_1_62,0.7118328262307694,1,2,False
TwoLeadECG_1_630,0.7092126834939835,1,1,True
TwoLeadECG_1_631,0.7090852634497012,1,1,True
TwoLeadECG_1_632,0.7101712132160343,1,1,True
TwoLeadECG_1_633,0.7088266286990332,1,1,True
TwoLeadECG_1_634,0.7121482684250173,1,2,False
TwoLeadECG_1_635,0.7086217101636993,1,2,False
TwoLeadECG_1_636,0.7102864463170546,1,1,True
TwoLeadECG_1_637,0.7094014364919269,1,2,False
TwoLeadECG_1_638,0.7100039933912723,1,1,True
TwoLeadECG_1_639,0.7073185972458944,1,2,False
TwoLeadECG_1_67,0.7080002139191612,1,1,True
TwoLeadECG_1_640,0.710288665320731,1,1,True
TwoLeadECG_1_641,0.7121433298724196,1,2,False
TwoLeadECG_1_642,0.7078715769955699,1,1,True
TwoLeadECG_1_643,0.7085257571253668,1,1,True
TwoLeadECG_1_644,0.7072274361243323,1,1,True
TwoLeadECG_1_645,0.706478896944446,1,2,False
TwoLeadECG_1_646,0.7103071344699012,1,1,True
TwoLeadECG_1_647,0.7086296925425427,1,1,True
TwoLeadECG_1_648,0.7111371630346641,1,2,False
TwoLeadECG_1_649,0.7087452401882806,1,1,True
TwoLeadECG_1_64,0.7084773281062227,1,2,False
TwoLeadECG_1_650,0.7095563959104095,1,1,True
TwoLeadECG_1_651,0.7108656124326452,1,1,True
TwoLeadECG_1_652,0.7098513896420561,1,1,True
TwoLeadECG_1_653,0.7107099525715321,1,1,True
TwoLeadECG_1_654,0.7092851908524802,1,1,True
TwoLeadECG_1_65,0.7120467331596406,1,2,False
TwoLeadECG_1_66,0.710070363112955,1,1,True
TwoLeadECG_1_68,0.7096265607005512,1,2,False
TwoLeadECG_1_69,0.710634530232302,1,1,True
TwoLeadECG_1_6,0.7111650352576436,1,1,True
TwoLeadECG_1_73,0.7086696602665421,1,1,True
TwoLeadECG_1_70,0.7081435387442377,1,1,True
TwoLeadECG_1_71,0.7087969141898385,1,1,True
TwoLeadECG_1_72,0.7116790093209588,1,1,True
TwoLeadECG_1_77,0.7093394721074355,1,2,False
TwoLeadECG_1_74,0.7094865643055142,1,1,True
TwoLeadECG_1_75,0.7105510834441415,1,1,True
TwoLeadECG_1_76,0.7060655590212632,1,2,False
TwoLeadECG_1_78,0.7057308288108035,1,1,True
TwoLeadECG_1_79,0.7059605790531494,1,2,False
TwoLeadECG_1_7,0.7103872971802341,1,1,True
TwoLeadECG_1_83,0.7091064799443128,1,1,True
TwoLeadECG_1_80,0.7127493393059675,1,1,True
TwoLeadECG_1_81,0.706794622625402,1,1,True
TwoLeadECG_1_82,0.7085126596259207,1,1,True
TwoLeadECG_1_87,0.7081797947572055,1,1,True
TwoLeadECG_1_84,0.7119151959824335,1,1,True
TwoLeadECG_1_85,0.7080433848925939,1,1,True
TwoLeadECG_1_86,0.7092726981329185,1,1,True
TwoLeadECG_1_88,0.7096803586133835,1,1,True
TwoLeadECG_1_89,0.7115523692426282,1,2,False
TwoLeadECG_1_8,0.7069774726798923,1,2,False
TwoLeadECG_1_93,0.7089511171168033,1,1,True
TwoLeadECG_1_90,0.7086390125004611,1,2,False
TwoLeadECG_1_91,0.7089966201522158,1,1,True
TwoLeadECG_1_92,0.7082150672652391,1,1,True
TwoLeadECG_1_97,0.7075837332729202,1,2,False
TwoLeadECG_1_94,0.7091492854182899,1,2,False
TwoLeadECG_1_95,0.7139111122394945,1,1,True
TwoLeadECG_1_96,0.7090935586590095,1,1,True
TwoLeadECG_1_98,0.708136310799786,1,1,True
TwoLeadECG_1_99,0.7089289646648056,1,1,True
TwoLeadECG_1_9,0.7084372222143007,1,1,True
TwoLeadECG_1_0,0.7081253564429926,1,1,True
TwoLeadECG_1_13,0.7091463791729253,1,2,False
TwoLeadECG_1_100,0.7142939119376426,1,1,True
TwoLeadECG_1_101,0.706657906312362,1,2,False
TwoLeadECG_1_102,0.712381492773585,1,1,True
TwoLeadECG_1_103,0.7092272865990703,1,1,True
TwoLeadECG_1_104,0.7092023856577115,1,2,False
TwoLeadECG_1_105,0.7109938465919505,1,1,True
TwoLeadECG_1_106,0.7073028633430186,1,1,True
TwoLeadECG_1_107,0.707908940622,1,2,False
TwoLeadECG_1_108,0.7092870735376148,1,1,True
TwoLeadECG_1_109,0.7094544344106286,1,1,True
TwoLeadECG_1_10,0.7099882937685862,1,1,True
TwoLeadECG_1_110,0.7069508464432552,1,1,True
TwoLeadECG_1_111,0.7129933100067185,1,1,True
TwoLeadECG_1_112,0.7077911118423043,1,2,False
TwoLeadECG_1_113,0.712144450895074,1,1,True
TwoLeadECG_1_114,0.7100769521674101,1,1,True
TwoLeadECG_1_115,0.7090690054246322,1,2,False
TwoLeadECG_1_116,0.7073169502095047,1,1,True
TwoLeadECG_1_117,0.7129880610491133,1,1,True
TwoLeadECG_1_118,0.7100715861855098,1,1,True
TwoLeadECG_1_119,0.7133832246481193,1,1,True
TwoLeadECG_1_11,0.7038193811452854,1,2,False
TwoLeadECG_1_120,0.7096595569789615,1,1,True
TwoLeadECG_1_121,0.7090159550411496,1,1,True
TwoLeadECG_1_122,0.7121969454063136,1,1,True
TwoLeadECG_1_123,0.7091513735155064,1,2,False
TwoLeadECG_1_124,0.708068495173775,1,1,True
TwoLeadECG_1_125,0.7099311691579508,1,1,True
TwoLeadECG_1_126,0.7090802522465867,1,1,True
TwoLeadECG_1_127,0.7082208015106211,1,1,True
TwoLeadECG_1_128,0.7106253442832664,1,1,True
TwoLeadECG_1_129,0.7079331991480826,1,1,True
TwoLeadECG_1_12,0.7098182851533253,1,1,True
TwoLeadECG_1_130,0.7087137977549501,1,1,True
TwoLeadECG_1_131,0.7087219182978393,1,1,True
TwoLeadECG_1_132,0.7111474662547729,1,1,True
TwoLeadECG_1_133,0.7111621138234906,1,1,True
TwoLeadECG_1_134,0.7072358603289249,1,2,False
TwoLeadECG_1_135,0.7071335980485758,1,1,True
TwoLeadECG_1_136,0.7090408388458758,1,1,True
TwoLeadECG_1_137,0.7094652808250811,1,1,True
TwoLeadECG_1_138,0.7083351537323586,1,1,True
TwoLeadECG_1_139,0.7059960011009302,1,2,False
TwoLeadECG_1_17,0.7094368655761036,1,1,True
TwoLeadECG_1_140,0.7125444256369924,1,2,False
TwoLeadECG_1_141,0.707368364567418,1,2,False
TwoLeadECG_1_142,0.7088766309216966,1,1,True
TwoLeadECG_1_143,0.7096070502573857,1,1,True
TwoLeadECG_1_144,0.7102868172058281,1,1,True
TwoLeadECG_1_145,0.7106110423490473,1,1,True
TwoLeadECG_1_146,0.7117096335858621,1,2,False
TwoLeadECG_1_147,0.7111592110064626,1,1,True
TwoLeadECG_1_148,0.7121750449633237,1,1,True
TwoLeadECG_1_149,0.7034355003200917,1,1,True
TwoLeadECG_1_14,0.7097408408216452,1,1,True
TwoLeadECG_1_150,0.7081077024258827,1,1,True
TwoLeadECG_1_151,0.7168381622460638,1,1,True
TwoLeadECG_1_152,0.7097346027779101,1,1,True
TwoLeadECG_1_153,0.7088781638224304,1,1,True
TwoLeadECG_1_154,0.7083146729049379,1,1,True
TwoLeadECG_1_155,0.7082664926350315,1,1,True
TwoLeadECG_1_156,0.7108962484824624,1,1,True
TwoLeadECG_1_157,0.7038427062101313,1,1,True
TwoLeadECG_1_158,0.7110881022094966,1,2,False
TwoLeadECG_1_159,0.7061597749645273,1,1,True
TwoLeadECG_1_15,0.7102344078720912,1,1,True
TwoLeadECG_1_160,0.7093672975445069,1,1,True
TwoLeadECG_1_161,0.7100311908847312,1,2,False
TwoLeadECG_1_162,0.7118942436443237,1,2,False
TwoLeadECG_1_163,0.7089142915907698,1,1,True
TwoLeadECG_1_164,0.7132817247968357,1,1,True
TwoLeadECG_1_165,0.7085425966457978,1,1,True
TwoLeadECG_1_166,0.7132971886301844,1,1,True
TwoLeadECG_1_167,0.7127517997593142,1,1,True
TwoLeadECG_1_168,0.7112139419819639,1,2,False
TwoLeadECG_1_169,0.7092526041375996,1,1,True
TwoLeadECG_1_16,0.7079509750013967,1,1,True
TwoLeadECG_1_170,0.7112830048629801,1,1,True
TwoLeadECG_1_171,0.7077648646446648,1,1,True
TwoLeadECG_1_172,0.7119229342296012,1,1,True
TwoLeadECG_1_173,0.7091686820436115,1,1,True
TwoLeadECG_1_174,0.7134429988910718,1,1,True
TwoLeadECG_1_175,0.710454208023675,1,1,True
TwoLeadECG_1_176,0.7098549183778241,1,1,True
TwoLeadECG_1_177,0.7120435343520453,1,2,False
TwoLeadECG_1_178,0.7094375203995251,1,1,True
TwoLeadECG_1_179,0.709682471184136,1,1,True
TwoLeadECG_1_180,0.7111315237645126,1,2,False
TwoLeadECG_1_181,0.7080544518541277,1,1,True
TwoLeadECG_1_182,0.7102958804785436,1,1,True
TwoLeadECG_1_183,0.7098212260315737,1,2,False
TwoLeadECG_1_184,0.7110241266686635,1,1,True
TwoLeadECG_1_185,0.711378075222563,1,1,True
TwoLeadECG_1_186,0.7065801312139177,1,2,False
TwoLeadECG_1_187,0.7074234876421976,1,1,True
TwoLeadECG_1_188,0.7100017157627241,1,1,True
TwoLeadECG_1_189,0.7090276098160955,1,1,True
TwoLeadECG_1_18,0.7063896071005521,1,2,False
TwoLeadECG_1_190,0.7091291827649313,1,1,True
TwoLeadECG_1_191,0.7089258533556844,1,1,True
TwoLeadECG_1_192,0.7099220017564357,1,1,True
TwoLeadECG_1_193,0.7090661543250989,1,1,True
TwoLeadECG_1_194,0.709220803715412,1,1,True
TwoLeadECG_1_195,0.702396505836508,1,2,False
TwoLeadECG_1_196,0.7103861137845796,1,1,True
TwoLeadECG_1_197,0.7040622419262239,1,1,True
TwoLeadECG_1_198,0.711850544448301,1,2,False
TwoLeadECG_1_199,0.7093034384063568,1,1,True
TwoLeadECG_1_19,0.7093826273759274,1,1,True
TwoLeadECG_1_1,0.7089844871522937,1,1,True
TwoLeadECG_1_23,0.7071560217549244,1,1,True
TwoLeadECG_1_200,0.7044821103852248,1,2,False
TwoLeadECG_1_201,0.7092502851281257,1,1,True
TwoLeadECG_1_202,0.7073112105705897,1,1,True
TwoLeadECG_1_203,0.7097917900992274,1,2,False
TwoLeadECG_1_204,0.7073662068470212,1,1,True
TwoLeadECG_1_205,0.7091349164469545,1,1,True
TwoLeadECG_1_206,0.7103761891811757,1,2,False
TwoLeadECG_1_207,0.7100721820261726,1,2,False
TwoLeadECG_1_208,0.7087868753608851,1,1,True
TwoLeadECG_1_209,0.7111225309280118,1,1,True
TwoLeadECG_1_20,0.7076826217343426,1,1,True
TwoLeadECG_1_210,0.7111735905191974,1,1,True
TwoLeadECG_1_211,0.7049906089654612,1,2,False
TwoLeadECG_1_212,0.7086752117189519,1,2,False
TwoLeadECG_1_213,0.7133114816613437,1,1,True
TwoLeadECG_1_214,0.713526010535726,1,2,False
TwoLeadECG_1_215,0.714041080110903,1,1,True
TwoLeadECG_1_216,0.7061675736570798,1,1,True
TwoLeadECG_1_217,0.7124845203594361,1,2,False
TwoLeadECG_1_218,0.7096901580735837,1,1,True
TwoLeadECG_1_219,0.7089408703013178,1,1,True
TwoLeadECG_1_21,0.7056133748531406,1,1,True
TwoLeadECG_1_220,0.7089694049672647,1,1,True
TwoLeadECG_1_221,0.7102187411464875,1,1,True
TwoLeadECG_1_222,0.7075035754640904,1,2,False
TwoLeadECG_1_223,0.7123581416009335,1,2,False
TwoLeadECG_1_224,0.7103364833206696,1,1,True
TwoLeadECG_1_225,0.7094927415398673,1,1,True
TwoLeadECG_1_226,0.7124969631862228,1,2,False
TwoLeadECG_1_227,0.709942839225858,1,1,True
TwoLeadECG_1_228,0.7058311195494777,1,2,False
TwoLeadECG_1_229,0.708797745655662,1,1,True
TwoLeadECG_1_22,0.7076746813025243,1,1,True
TwoLeadECG_1_230,0.7078882890648356,1,1,True
TwoLeadECG_1_231,0.7129476782712184,1,1,True
TwoLeadECG_1_232,0.7118063783024529,1,1,True
TwoLeadECG_1_233,0.7103137127247904,1,2,False
TwoLeadECG_1_234,0.7073770183615051,1,1,True
TwoLeadECG_1_235,0.7080706208710262,1,1,True
TwoLeadECG_1_236,0.7076523715861892,1,1,True
TwoLeadECG_1_237,0.7080594631780726,1,1,True
TwoLeadECG_1_238,0.7081003801559762,1,1,True
TwoLeadECG_1_239,0.7080007788105638,1,1,True
TwoLeadECG_1_27,0.7055593139739101,1,1,True
TwoLeadECG_1_240,0.7033147213893006,1,1,True
TwoLeadECG_1_241,0.7079921835453581,1,1,True
TwoLeadECG_1_242,0.7152240432196738,1,1,True
TwoLeadECG_1_243,0.7102761208120187,1,1,True
TwoLeadECG_1_244,0.7097200961022246,1,1,True
TwoLeadECG_1_245,0.7090489406960798,1,1,True
TwoLeadECG_1_246,0.710190407536019,1,1,True
TwoLeadECG_1_247,0.7084806359019828,1,2,False
TwoLeadECG_1_248,0.7090922454411374,1,1,True
TwoLeadECG_1_249,0.7116120662149819,1,1,True
TwoLeadECG_1_24,0.7090842352241049,1,2,False
TwoLeadECG_1_250,0.7121492315751982,1,1,True
TwoLeadECG_1_251,0.7091246359709229,1,1,True
TwoLeadECG_1_252,0.7098710463587439,1,1,True
TwoLeadECG_1_253,0.7047271846859229,1,1,True
TwoLeadECG_1_254,0.7079052023953917,1,1,True
TwoLeadECG_1_255,0.7118179568799051,1,2,False
TwoLeadECG_1_256,0.7102374296217839,1,1,True
TwoLeadECG_1_257,0.70980889093576,1,1,True
TwoLeadECG_1_258,0.7096925407429373,1,1,True
TwoLeadECG_1_259,0.7103875098658556,1,1,True
